actual_class,tf_predicted_class,tf_predicted_prob,tf_match,tf_predicted_features,cnn_predicted_class,cnn_predicted_prob,cnn_match,cnn_predicted_features,fusion_predicted_class,fusion_predicted_prob,fusion_match
2,2.0,0.8959238126738717,1,"[0.0024089555860561333, 0.0023522784258961883, 0.8959238126738717, 0.00425468999877087, 0.00768628309497326, 0.00381887167989806, 0.009845384322419133, 0.03476293566059794, 0.036138775561577234, 0.0028080129959394125]",2,0.9999991059303284,1,"[4.3041118946890217e-17, 3.244637924724272e-19, 0.9999991059303284, 1.903786170051082e-15, 6.0111938897264505e-18, 4.921637750121555e-11, 7.942868707660615e-20, 8.883992563823995e-07, 1.6939551258157332e-21, 7.069632488058225e-19]",2,0.9479614593021,1
2,2.0,0.8959238126738717,1,"[0.0024089555860561333, 0.0023522784258961883, 0.8959238126738717, 0.00425468999877087, 0.00768628309497326, 0.00381887167989806, 0.009845384322419133, 0.03476293566059794, 0.036138775561577234, 0.0028080129959394125]",2,0.9999561309814453,1,"[1.5900876101926364e-11, 8.601856070966293e-14, 0.9999561309814453, 3.592789260542517e-11, 9.528095543456794e-13, 5.0596707268368846e-08, 3.573995212193676e-14, 4.3804240704048425e-05, 3.4847949771996253e-15, 1.888698886957224e-13]",2,0.9479399718276584,1
2,2.0,0.8959238126738717,1,"[0.0024089555860561333, 0.0023522784258961883, 0.8959238126738717, 0.00425468999877087, 0.00768628309497326, 0.00381887167989806, 0.009845384322419133, 0.03476293566059794, 0.036138775561577234, 0.0028080129959394125]",2,0.999778687953949,1,"[1.242395739780612e-14, 1.4553371799775477e-13, 0.999778687953949, 1.6410514613873772e-10, 1.2071153267494833e-13, 1.5984210222086404e-07, 2.6083998445869915e-14, 0.00022119164350442588, 1.4394115269659037e-16, 2.238337248568808e-14]",2,0.9478512503139103,1
2,2.0,0.8959238126738717,1,"[0.0024089555860561333, 0.0023522784258961883, 0.8959238126738717, 0.00425468999877087, 0.00768628309497326, 0.00381887167989806, 0.009845384322419133, 0.03476293566059794, 0.036138775561577234, 0.0028080129959394125]",2,0.9999982714653015,1,"[9.916263842920768e-26, 2.140460344129119e-22, 0.9999982714653015, 3.845982461919896e-18, 3.8471026630855364e-23, 1.2975856283556353e-12, 3.48314472395236e-24, 1.6913110130190034e-06, 4.106237197311624e-28, 1.4974255521657493e-23]",2,0.9479610420695865,1
2,2.0,0.8959238126738717,1,"[0.0024089555860561333, 0.0023522784258961883, 0.8959238126738717, 0.00425468999877087, 0.00768628309497326, 0.00381887167989806, 0.009845384322419133, 0.03476293566059794, 0.036138775561577234, 0.0028080129959394125]",2,0.9978715181350708,1,"[1.1817271987346611e-11, 1.9331482248308163e-10, 0.9978715181350708, 2.2204634575473392e-08, 1.0338144229571355e-10, 5.101232090964913e-06, 3.437685899831955e-11, 0.0021233800798654556, 6.066600130236188e-13, 4.073051271258343e-11]",2,0.9468976654044712,1
2,2.0,0.8959238126738717,1,"[0.0024089555860561333, 0.0023522784258961883, 0.8959238126738717, 0.00425468999877087, 0.00768628309497326, 0.00381887167989806, 0.009845384322419133, 0.03476293566059794, 0.036138775561577234, 0.0028080129959394125]",2,0.954135000705719,1,"[6.556758194165013e-07, 6.90255910740234e-06, 0.954135000705719, 0.0004746628110297024, 2.308157036168268e-06, 0.003209898015484214, 1.366908122690802e-06, 0.04216856509447098, 1.1165600710683066e-07, 5.183326834412583e-07]",2,0.9250294066897953,1
2,2.0,0.8959238126738717,1,"[0.0024089555860561333, 0.0023522784258961883, 0.8959238126738717, 0.00425468999877087, 0.00768628309497326, 0.00381887167989806, 0.009845384322419133, 0.03476293566059794, 0.036138775561577234, 0.0028080129959394125]",2,0.9925923347473145,1,"[5.651693002484137e-10, 1.0530118998985927e-08, 0.9925923347473145, 7.96931828972447e-07, 4.227567185211001e-09, 5.857134601683356e-05, 2.0218271501448726e-09, 0.007348283194005489, 6.309439776197578e-11, 1.5383654350387133e-09]",2,0.944258073710593,1
2,2.0,0.8959238126738717,1,"[0.0024089555860561333, 0.0023522784258961883, 0.8959238126738717, 0.00425468999877087, 0.00768628309497326, 0.00381887167989806, 0.009845384322419133, 0.03476293566059794, 0.036138775561577234, 0.0028080129959394125]",2,0.9991883635520935,1,"[7.23258326601646e-14, 4.454833203715314e-12, 0.9991883635520935, 1.1162970547928808e-09, 1.4155857475800504e-12, 5.965318337075587e-07, 4.441917211654711e-13, 0.000810990110039711, 3.3185365974554727e-15, 5.373961367051427e-13]",2,0.9475560881129825,1
2,2.0,0.8959238126738717,1,"[0.0024089555860561333, 0.0023522784258961883, 0.8959238126738717, 0.00425468999877087, 0.00768628309497326, 0.00381887167989806, 0.009845384322419133, 0.03476293566059794, 0.036138775561577234, 0.0028080129959394125]",2,0.9999997615814209,1,"[2.1528750591129208e-29, 9.160904874268361e-26, 0.9999997615814209, 6.51818807367926e-21, 1.724260119157813e-26, 1.7106531713080922e-14, 9.042363385449541e-28, 1.9464816602976498e-07, 3.0651168011956754e-32, 6.2905709919707424e-27]",2,0.9479617871276462,1
2,2.0,0.8959238126738717,1,"[0.0024089555860561333, 0.0023522784258961883, 0.8959238126738717, 0.00425468999877087, 0.00768628309497326, 0.00381887167989806, 0.009845384322419133, 0.03476293566059794, 0.036138775561577234, 0.0028080129959394125]",2,1.0,1,"[2.3033202503322896e-28, 3.568937313270087e-27, 1.0, 8.731616360223541e-22, 1.069641846627238e-26, 4.1831183733109876e-15, 1.4894858115224085e-28, 1.945612204679037e-08, 2.3691168816493686e-32, 1.256629614555817e-27]",2,0.9479619063369358,1
2,2.0,0.8959238126738717,1,"[0.0024089555860561333, 0.0023522784258961883, 0.8959238126738717, 0.00425468999877087, 0.00768628309497326, 0.00381887167989806, 0.009845384322419133, 0.03476293566059794, 0.036138775561577234, 0.0028080129959394125]",2,1.0,1,"[9.65345060493016e-29, 1.0616377588155625e-26, 1.0, 1.1027064774381284e-21, 1.3318509685425404e-26, 4.682797508456403e-15, 2.4514413556839245e-28, 3.8936835977665396e-08, 2.758727431263311e-32, 2.8629886551199178e-27]",2,0.9479619063369358,1
2,2.0,0.8959238126738717,1,"[0.0024089555860561333, 0.0023522784258961883, 0.8959238126738717, 0.00425468999877087, 0.00768628309497326, 0.00381887167989806, 0.009845384322419133, 0.03476293566059794, 0.036138775561577234, 0.0028080129959394125]",2,0.8239181041717529,1,"[0.0020098122768104076, 0.0016104395035654306, 0.8239181041717529, 0.0041301799938082695, 0.0021254478488117456, 0.02205757237970829, 0.0009658762719482183, 0.14121639728546143, 0.0005912125925533473, 0.0013749476056545973]",2,0.8599209584228122,1
2,2.0,0.8959238126738717,1,"[0.0024089555860561333, 0.0023522784258961883, 0.8959238126738717, 0.00425468999877087, 0.00768628309497326, 0.00381887167989806, 0.009845384322419133, 0.03476293566059794, 0.036138775561577234, 0.0028080129959394125]",5,0.2627730965614319,0,"[0.009484297595918179, 0.0595904178917408, 0.12841570377349854, 0.21242716908454895, 0.015449651516973972, 0.2627730965614319, 0.04005216062068939, 0.2514254152774811, 0.014232383109629154, 0.006149714346975088]",2,0.512169758223685,1
2,2.0,0.8959238126738717,1,"[0.0024089555860561333, 0.0023522784258961883, 0.8959238126738717, 0.00425468999877087, 0.00768628309497326, 0.00381887167989806, 0.009845384322419133, 0.03476293566059794, 0.036138775561577234, 0.0028080129959394125]",2,0.7003803253173828,1,"[7.377925794571638e-05, 0.001179583603516221, 0.7003803253173828, 0.03906266763806343, 0.00022645218996331096, 0.05504786968231201, 0.0002362332452321425, 0.20371073484420776, 3.0510695069096982e-05, 5.187743226997554e-05]",2,0.7981520689956272,1
2,2.0,0.8959238126738717,1,"[0.0024089555860561333, 0.0023522784258961883, 0.8959238126738717, 0.00425468999877087, 0.00768628309497326, 0.00381887167989806, 0.009845384322419133, 0.03476293566059794, 0.036138775561577234, 0.0028080129959394125]",2,0.996259868144989,1,"[2.6158786248231536e-10, 1.4323563446438925e-09, 0.996259868144989, 1.7801551166485297e-07, 1.0539015216082248e-09, 2.5546913093421608e-05, 4.1062434008587445e-10, 0.003714321879670024, 1.2826645995334118e-11, 3.377864932208041e-10]",2,0.9460918404094303,1
2,2.0,0.8959238126738717,1,"[0.0024089555860561333, 0.0023522784258961883, 0.8959238126738717, 0.00425468999877087, 0.00768628309497326, 0.00381887167989806, 0.009845384322419133, 0.03476293566059794, 0.036138775561577234, 0.0028080129959394125]",2,0.9999260306358337,1,"[1.8270149947695536e-16, 2.5202027507123742e-15, 0.9999260306358337, 5.1230825137693614e-12, 2.32443120198704e-15, 1.7483353431657633e-08, 3.545238401282745e-16, 7.399304740829393e-05, 1.3218801137934286e-18, 4.684135079359236e-16]",2,0.9479249216548526,1
2,2.0,0.8959238126738717,1,"[0.0024089555860561333, 0.0023522784258961883, 0.8959238126738717, 0.00425468999877087, 0.00768628309497326, 0.00381887167989806, 0.009845384322419133, 0.03476293566059794, 0.036138775561577234, 0.0028080129959394125]",2,0.9996485710144043,1,"[1.7582509807570978e-15, 9.172010888422108e-14, 0.9996485710144043, 7.547119179607265e-11, 3.5281487068905895e-14, 1.3850038271812082e-07, 1.0043893918876366e-14, 0.0003513384435791522, 4.3537013724115757e-17, 1.072369376322246e-14]",2,0.9477861918441379,1
2,2.0,0.8959238126738717,1,"[0.0024089555860561333, 0.0023522784258961883, 0.8959238126738717, 0.00425468999877087, 0.00768628309497326, 0.00381887167989806, 0.009845384322419133, 0.03476293566059794, 0.036138775561577234, 0.0028080129959394125]",2,0.996799886226654,1,"[2.472127190455975e-11, 3.2469615884878067e-10, 0.996799886226654, 4.303655387616345e-08, 1.782095582214538e-10, 1.0953086530207656e-05, 6.952081965660994e-11, 0.0031891888938844204, 1.385084863643471e-12, 6.546479330848953e-11]",2,0.9463618494502628,1
2,2.0,0.8959238126738717,1,"[0.0024089555860561333, 0.0023522784258961883, 0.8959238126738717, 0.00425468999877087, 0.00768628309497326, 0.00381887167989806, 0.009845384322419133, 0.03476293566059794, 0.036138775561577234, 0.0028080129959394125]",2,0.8734561204910278,1,"[1.923720265040174e-05, 0.0001786862703738734, 0.8734561204910278, 0.0006016693660058081, 8.708472887519747e-05, 0.005549584981054068, 5.259331737761386e-05, 0.11998214572668076, 8.639231964480132e-06, 6.431975634768605e-05]",2,0.8846899665824497,1
2,2.0,0.8959238126738717,1,"[0.0024089555860561333, 0.0023522784258961883, 0.8959238126738717, 0.00425468999877087, 0.00768628309497326, 0.00381887167989806, 0.009845384322419133, 0.03476293566059794, 0.036138775561577234, 0.0028080129959394125]",2,0.8124350309371948,1,"[6.0907696024514735e-05, 0.0004304263275116682, 0.8124350309371948, 0.001267151557840407, 0.00020042472169734538, 0.01100498903542757, 0.00014562573051080108, 0.1742762327194214, 2.701247467484791e-05, 0.00015213766891974956]",2,0.8541794218055332,1
2,2.0,0.8959238126738717,1,"[0.0024089555860561333, 0.0023522784258961883, 0.8959238126738717, 0.00425468999877087, 0.00768628309497326, 0.00381887167989806, 0.009845384322419133, 0.03476293566059794, 0.036138775561577234, 0.0028080129959394125]",2,0.5356115698814392,1,"[0.007778798695653677, 0.017075544223189354, 0.5356115698814392, 0.030680527910590172, 0.011390897445380688, 0.08715330064296722, 0.009782930836081505, 0.28675344586372375, 0.005409455392509699, 0.008363575674593449]",2,0.7157676912776554,1
2,2.0,0.8959238126738717,1,"[0.0024089555860561333, 0.0023522784258961883, 0.8959238126738717, 0.00425468999877087, 0.00768628309497326, 0.00381887167989806, 0.009845384322419133, 0.03476293566059794, 0.036138775561577234, 0.0028080129959394125]",2,0.9226467609405518,1,"[4.836193056689808e-06, 4.192836786387488e-05, 0.9226467609405518, 0.00020327091624494642, 2.142739867849741e-05, 0.0026546060107648373, 1.216722284880234e-05, 0.07439775764942169, 1.7197122588186176e-06, 1.5466992408619262e-05]",2,0.9092852868072117,1
3,3.0,0.881661386775375,1,"[0.00844399523785034, 0.010075996657628483, 0.0056233018736214155, 0.881661386775375, 0.011942645513699768, 0.006844272635484819, 0.01490754346751408, 0.023800918641933545, 0.014264212474490704, 0.022435726722401992]",3,0.9999196529388428,1,"[1.7351703407442187e-11, 1.9829144992655756e-09, 2.6664556521983906e-13, 0.9999196529388428, 4.307268517550478e-12, 8.025613351492211e-05, 9.566506520286566e-08, 2.9973409865213796e-10, 2.79540540021328e-11, 4.248690108639024e-20]",3,0.9407905198571089,1
3,3.0,0.9198795143978684,1,"[0.005152484445494551, 0.004721320376381051, 0.005489539312918173, 0.9198795143978684, 0.012431052975795939, 0.00464875379849514, 0.003461037643833266, 0.029186378459986565, 0.005806016044088252, 0.009223902545138565]",3,0.9485078454017639,1,"[0.0017044779378920794, 0.001469255774281919, 0.0002524597221054137, 0.9485078454017639, 0.0006058834260329604, 0.04317647963762283, 0.002568259835243225, 0.0011946468148380518, 0.0005196158308535814, 1.1407805686758365e-06]",3,0.9341936798998162,1
3,3.0,0.9198795143978684,1,"[0.005152484445494551, 0.004721320376381051, 0.005489539312918173, 0.9198795143978684, 0.012431052975795939, 0.00464875379849514, 0.003461037643833266, 0.029186378459986565, 0.005806016044088252, 0.009223902545138565]",3,0.9999991059303284,1,"[3.495721236351085e-14, 3.0496536285867792e-12, 2.5419448159189712e-16, 0.9999991059303284, 5.306142606867998e-15, 7.802279924362665e-07, 1.2398959636783502e-10, 2.6411118843154557e-13, 4.8089393490274076e-15, 1.9023754205739515e-25]",3,0.9599393101640984,1
3,3.0,0.9198795143978684,1,"[0.005152484445494551, 0.004721320376381051, 0.005489539312918173, 0.9198795143978684, 0.012431052975795939, 0.00464875379849514, 0.003461037643833266, 0.029186378459986565, 0.005806016044088252, 0.009223902545138565]",3,0.9996782541275024,1,"[1.8713661731339926e-08, 1.3101791296321608e-07, 1.4375263202026645e-09, 0.9996782541275024, 5.941755532035131e-09, 0.0003208222333341837, 8.065049996730522e-07, 5.543855152723154e-08, 3.106558565946216e-09, 3.2549587279510385e-15]",3,0.9597788842626854,1
3,3.0,0.9198795143978684,1,"[0.005152484445494551, 0.004721320376381051, 0.005489539312918173, 0.9198795143978684, 0.012431052975795939, 0.00464875379849514, 0.003461037643833266, 0.029186378459986565, 0.005806016044088252, 0.009223902545138565]",3,0.4580971300601959,1,"[0.006187553517520428, 0.014421754516661167, 0.003649815684184432, 0.4580971300601959, 0.0049383132718503475, 0.4425280690193176, 0.03058086894452572, 0.02398724853992462, 0.015487689524888992, 0.00012165141379227862]",3,0.6889883222290322,1
3,9.0,0.3123631542985033,0,"[0.1037205977396188, 0.03922566264563977, 0.14570256417067762, 0.116970897372225, 0.12327520593593935, 0.03443239506522574, 0.028780004542114185, 0.029027146118103718, 0.06650237211195258, 0.3123631542985033]",3,0.9883127212524414,1,"[6.0889695305377245e-05, 0.00013977776688989252, 2.411795503576286e-05, 0.9883127212524414, 3.037803980987519e-05, 0.011088462546467781, 0.00020708311058115214, 0.00012452049122657627, 1.2011452781734988e-05, 9.279673029993774e-09]",3,0.5526418093123332,1
3,3.0,0.9198795143978684,1,"[0.005152484445494551, 0.004721320376381051, 0.005489539312918173, 0.9198795143978684, 0.012431052975795939, 0.00464875379849514, 0.003461037643833266, 0.029186378459986565, 0.005806016044088252, 0.009223902545138565]",3,0.9907169938087463,1,"[1.1761731911974493e-05, 0.00026808513212017715, 8.622308996564243e-06, 0.9907169938087463, 1.1971439562330488e-05, 0.008459960110485554, 0.00039548761560581625, 0.00011765294038923457, 9.433986633666791e-06, 6.4182126280343255e-09]",3,0.9552982541033074,1
3,3.0,0.9198795143978684,1,"[0.005152484445494551, 0.004721320376381051, 0.005489539312918173, 0.9198795143978684, 0.012431052975795939, 0.00464875379849514, 0.003461037643833266, 0.029186378459986565, 0.005806016044088252, 0.009223902545138565]",3,0.586449384689331,1,"[0.015804946422576904, 0.038009144365787506, 0.009736824780702591, 0.586449384689331, 0.013889000751078129, 0.22801131010055542, 0.04959618300199509, 0.037197936326265335, 0.020533837378025055, 0.0007714529638178647]",3,0.7531644495435997,1
3,3.0,0.8979546139796121,1,"[0.01408229585843807, 0.009767105989992687, 0.004497923058051935, 0.8979546139796121, 0.009032974234054018, 0.0053570581827613395, 0.005231760760463859, 0.03711574301982444, 0.008094783421349049, 0.008865741495452694]",0,0.23375403881072998,0,"[0.23375403881072998, 0.032123297452926636, 0.03523990139365196, 0.13130180537700653, 0.045345135033130646, 0.20829203724861145, 0.06440544873476028, 0.059979088604450226, 0.1805398315191269, 0.009019310586154461]",3,0.5146282096783092,1
3,3.0,0.897086345690317,1,"[0.006403315463956666, 0.007089298414979953, 0.006100589421276083, 0.897086345690317, 0.013679624266264172, 0.0047843345098989775, 0.012043803724419317, 0.02777646132872344, 0.01188520773278486, 0.01315101944737942]",3,0.9808090925216675,1,"[4.221053677611053e-05, 3.48337744071614e-05, 5.4769584494351875e-06, 0.9808090925216675, 1.297039671044331e-05, 0.018919719383120537, 0.00012032636004732922, 4.541275120573118e-05, 1.0069758900499437e-05, 9.633420727794828e-10]",3,0.9389477191059923,1
3,3.0,0.9198795143978684,1,"[0.005152484445494551, 0.004721320376381051, 0.005489539312918173, 0.9198795143978684, 0.012431052975795939, 0.00464875379849514, 0.003461037643833266, 0.029186378459986565, 0.005806016044088252, 0.009223902545138565]",3,0.9347217679023743,1,"[0.0013519402127712965, 0.006494699511677027, 0.0007839775062166154, 0.9347217679023743, 0.001140356995165348, 0.04408837482333183, 0.0067167202942073345, 0.0038465254474431276, 0.0008465391001664102, 9.19008471100824e-06]",3,0.9273006411501213,1
3,3.0,0.897086345690317,1,"[0.006403315463956666, 0.007089298414979953, 0.006100589421276083, 0.897086345690317, 0.013679624266264172, 0.0047843345098989775, 0.012043803724419317, 0.02777646132872344, 0.01188520773278486, 0.01315101944737942]",3,0.9900339245796204,1,"[2.7881400455953553e-05, 0.0002912535273935646, 1.8964423361467198e-05, 0.9900339245796204, 2.251192017865833e-05, 0.009071992710232735, 0.0003577181196305901, 0.00016348565986845642, 1.2321957910899073e-05, 1.3781018104452869e-08]",3,0.9435601351349687,1
3,3.0,0.901669962075999,1,"[0.007396771531153759, 0.006408882666673353, 0.006301406879563277, 0.901669962075999, 0.013636057322086238, 0.004966964600801285, 0.0068167401795705155, 0.029473981876596323, 0.00868982916811617, 0.014639403699440194]",3,0.9999892711639404,1,"[3.118251506615752e-14, 2.3666886592860203e-12, 3.229871292884371e-17, 0.9999892711639404, 2.8841075866106085e-15, 1.0758211828942876e-05, 5.714235751241858e-10, 2.816617924138176e-13, 5.517097263524513e-14, 4.118006150756486e-26]",3,0.9508296166199697,1
3,3.0,0.259626878919949,1,"[0.012503981500200783, 0.03664457098976871, 0.011688830426822608, 0.259626878919949, 0.1285346319863275, 0.011400847478248644, 0.06087322084850782, 0.06229079214275923, 0.19931053362166384, 0.21712571208575177]",3,0.999987006187439,1,"[2.3113691407887493e-13, 2.1328921268048973e-11, 5.654393320988908e-16, 0.999987006187439, 3.206593993695765e-14, 1.2998876627534628e-05, 3.097287537556781e-09, 2.266379358489834e-12, 3.55601859807278e-13, 4.122631661326153e-24]",3,0.629806942553694,1
3,3.0,0.9198795143978684,1,"[0.005152484445494551, 0.004721320376381051, 0.005489539312918173, 0.9198795143978684, 0.012431052975795939, 0.00464875379849514, 0.003461037643833266, 0.029186378459986565, 0.005806016044088252, 0.009223902545138565]",3,0.9999310970306396,1,"[2.1880957115638644e-11, 5.309598316571851e-10, 5.000100810823027e-13, 0.9999310970306396, 4.639809803724804e-12, 6.892360397614539e-05, 1.4278017879121307e-08, 1.8563618697786666e-10, 9.430395700449345e-12, 1.779202974379481e-20]",3,0.959905305714254,1
3,3.0,0.929133893503886,1,"[0.004794226803411541, 0.004453036581472673, 0.0042333230101842334, 0.929133893503886, 0.013881028748329832, 0.0038240420071813577, 0.002568815465241086, 0.020101413526655385, 0.005665155862658824, 0.011345064490978999]",3,0.7300212383270264,1,"[0.0014892248436808586, 0.026448307558894157, 0.035307567566633224, 0.7300212383270264, 0.003054257482290268, 0.130944162607193, 0.010080857202410698, 0.06104923039674759, 0.0013143322430551052, 0.000290830823360011]",3,0.8295775659154562,1
3,3.0,0.8879793660895073,1,"[0.0066478675415998145, 0.006032664419961502, 0.006836453838190228, 0.8879793660895073, 0.027765604863025935, 0.006035248223372783, 0.006441113090980377, 0.038995257448357176, 0.0044993610235682735, 0.008767063461436301]",5,0.6896852850914001,0,"[0.011968666687607765, 0.01352843176573515, 0.008364369161427021, 0.1454952359199524, 0.010235077701508999, 0.6896852850914001, 0.024755040183663368, 0.06636769324541092, 0.029144445434212685, 0.00045585838961414993]",3,0.5167373010047298,1
3,3.0,0.30183803622443756,1,"[0.10053826698265393, 0.05886929081728755, 0.010252113613809078, 0.30183803622443756, 0.007003684360898211, 0.015078989275816568, 0.005204710541987544, 0.17867569055793758, 0.17788759363241405, 0.14465162399275786]",3,0.8957152366638184,1,"[0.0031647461000829935, 0.005209153052419424, 0.0015232713194563985, 0.8957152366638184, 0.002214166335761547, 0.08017385005950928, 0.005324114114046097, 0.005356745328754187, 0.0013043583603575826, 1.4422213098441716e-05]",3,0.5987766364441279,1
3,3.0,0.9198795143978684,1,"[0.005152484445494551, 0.004721320376381051, 0.005489539312918173, 0.9198795143978684, 0.012431052975795939, 0.00464875379849514, 0.003461037643833266, 0.029186378459986565, 0.005806016044088252, 0.009223902545138565]",3,0.7725299596786499,1,"[0.004256680142134428, 0.010222557000815868, 0.0015978108858689666, 0.7725299596786499, 0.003037940477952361, 0.1703418642282486, 0.022576674818992615, 0.009629350155591965, 0.005765225738286972, 4.201118281343952e-05]",3,0.8462047370382592,1
3,3.0,0.3596030665665515,1,"[0.02520637147826114, 0.02477459143558791, 0.009226390719931152, 0.3596030665665515, 0.21978987903046804, 0.010988362544270438, 0.004954325527922264, 0.05418255448566315, 0.03440477378514225, 0.2568696844262021]",3,0.9178249835968018,1,"[0.00089076510630548, 0.0017568714683875442, 0.0002420993405394256, 0.9178249835968018, 0.0005051501211710274, 0.07221195101737976, 0.004301979672163725, 0.0016251403139904141, 0.0006399046978913248, 1.2353331158010405e-06]",3,0.6387140250816766,1
3,3.0,0.9198795143978684,1,"[0.005152484445494551, 0.004721320376381051, 0.005489539312918173, 0.9198795143978684, 0.012431052975795939, 0.00464875379849514, 0.003461037643833266, 0.029186378459986565, 0.005806016044088252, 0.009223902545138565]",3,0.9957138299942017,1,"[1.8070610963150102e-07, 3.637143208834459e-06, 6.101751104381492e-09, 0.9957138299942017, 6.855795930960085e-08, 0.004225708078593016, 5.5040633014868945e-05, 1.0151751439479995e-06, 4.6885858751011256e-07, 4.3062718647034204e-13]",3,0.957796672196035,1
3,3.0,0.9198795143978684,1,"[0.005152484445494551, 0.004721320376381051, 0.005489539312918173, 0.9198795143978684, 0.012431052975795939, 0.00464875379849514, 0.003461037643833266, 0.029186378459986565, 0.005806016044088252, 0.009223902545138565]",3,0.9879499673843384,1,"[8.02657723397715e-07, 1.1389390692784218e-06, 1.1021964674284845e-08, 0.9879499673843384, 1.3943285637196823e-07, 0.012030239216983318, 1.619236900296528e-05, 8.407081395489513e-07, 7.824007184353832e-07, 2.469754273055208e-13]",3,0.9539147408911034,1
3,3.0,0.9198795143978684,1,"[0.005152484445494551, 0.004721320376381051, 0.005489539312918173, 0.9198795143978684, 0.012431052975795939, 0.00464875379849514, 0.003461037643833266, 0.029186378459986565, 0.005806016044088252, 0.009223902545138565]",3,0.9963814616203308,1,"[4.274703258033696e-08, 6.667752359135193e-07, 1.4728995800794564e-09, 0.9963814616203308, 1.2779755031999684e-08, 0.003606545738875866, 1.105110550270183e-05, 2.6352327608947235e-07, 8.520434136016775e-08, 1.9196741364493203e-14]",3,0.9581304880090996,1
3,3.0,0.9198795143978684,1,"[0.005152484445494551, 0.004721320376381051, 0.005489539312918173, 0.9198795143978684, 0.012431052975795939, 0.00464875379849514, 0.003461037643833266, 0.029186378459986565, 0.005806016044088252, 0.009223902545138565]",3,0.9956967830657959,1,"[9.463164133194368e-06, 0.00012904801405966282, 3.896945599990431e-06, 0.9956967830657959, 7.0702458287996706e-06, 0.003909801598638296, 0.00019116580369882286, 4.877455285168253e-05, 3.940900114685064e-06, 1.8638488530342556e-09]",3,0.9577881487318322,1
3,3.0,0.9198795143978684,1,"[0.005152484445494551, 0.004721320376381051, 0.005489539312918173, 0.9198795143978684, 0.012431052975795939, 0.00464875379849514, 0.003461037643833266, 0.029186378459986565, 0.005806016044088252, 0.009223902545138565]",3,0.9504679441452026,1,"[0.0006905377376824617, 0.0014692831318825483, 0.0002982662117574364, 0.9504679441452026, 0.00040530000114813447, 0.042888619005680084, 0.002088576089590788, 0.0014185335021466017, 0.0002718911273404956, 9.624299082133803e-07]",3,0.9351737292715355,1
4,4.0,0.8964700742697116,1,"[0.001622879578473472, 0.0025318677456126417, 0.00529650834111667, 0.028614177676292717, 0.8964700742697116, 0.0037201945219594583, 0.003675244145981849, 0.022336095642487938, 0.001324273780706872, 0.03440868429765667]",4,0.9211961030960083,1,"[0.026303106918931007, 2.2413851183955558e-05, 5.661026079906151e-06, 0.0008371280273422599, 0.9211961030960083, 0.02270410768687725, 6.177322939038277e-05, 0.00035768450470641255, 0.028482241556048393, 2.9790133339702152e-05]",4,0.90883308868286,1
4,4.0,0.8964700742697116,1,"[0.001622879578473472, 0.0025318677456126417, 0.00529650834111667, 0.028614177676292717, 0.8964700742697116, 0.0037201945219594583, 0.003675244145981849, 0.022336095642487938, 0.001324273780706872, 0.03440868429765667]",4,0.9626666903495789,1,"[0.0032992020715028048, 5.184983092476614e-05, 6.516770554299001e-06, 0.00021143506455700845, 0.9626666903495789, 0.014474369585514069, 8.601338049629703e-05, 0.000703519384842366, 0.01832278072834015, 0.00017768876568879932]",4,0.9295683823096452,1
4,4.0,0.8964700742697116,1,"[0.001622879578473472, 0.0025318677456126417, 0.00529650834111667, 0.028614177676292717, 0.8964700742697116, 0.0037201945219594583, 0.003675244145981849, 0.022336095642487938, 0.001324273780706872, 0.03440868429765667]",0,0.9849413633346558,0,"[0.9849413633346558, 5.024988058721647e-05, 0.0006704484112560749, 0.0013352393871173263, 0.001286290236748755, 0.0034916196018457413, 0.00011108625767519698, 0.0002472494379617274, 0.007804811000823975, 6.170639971969649e-05]",0,0.49328212145656464,0
4,4.0,0.8964700742697116,1,"[0.001622879578473472, 0.0025318677456126417, 0.00529650834111667, 0.028614177676292717, 0.8964700742697116, 0.0037201945219594583, 0.003675244145981849, 0.022336095642487938, 0.001324273780706872, 0.03440868429765667]",4,0.9717079401016235,1,"[0.0005694389110431075, 1.006129650704679e-06, 5.40076356969621e-08, 7.49121027183719e-05, 0.9717079401016235, 0.01901884190738201, 4.580322183755925e-06, 4.4762444304069504e-05, 0.008577329106628895, 1.0729137329690275e-06]",4,0.9340890071856676,1
4,4.0,0.8964700742697116,1,"[0.001622879578473472, 0.0025318677456126417, 0.00529650834111667, 0.028614177676292717, 0.8964700742697116, 0.0037201945219594583, 0.003675244145981849, 0.022336095642487938, 0.001324273780706872, 0.03440868429765667]",0,0.811690092086792,0,"[0.811690092086792, 3.236649774862599e-07, 6.887484005346778e-07, 0.006619452498853207, 0.11945443600416183, 0.037344735115766525, 7.280314093804918e-06, 1.330604573013261e-05, 0.02486972138285637, 9.02791015278126e-08]",4,0.5079622551369367,1
4,4.0,0.8964700742697116,1,"[0.001622879578473472, 0.0025318677456126417, 0.00529650834111667, 0.028614177676292717, 0.8964700742697116, 0.0037201945219594583, 0.003675244145981849, 0.022336095642487938, 0.001324273780706872, 0.03440868429765667]",5,0.5728442668914795,0,"[0.01990133710205555, 0.0006079082377254963, 7.271061622304842e-05, 0.007804758846759796, 0.1761268675327301, 0.5728442668914795, 0.003989247139543295, 0.005655053537338972, 0.21293799579143524, 5.983795927022584e-05]",4,0.5362984709012208,1
